Day,Time,Room,Batch,Course,Type,Faculty
Thursday,09:00-11:00,104,ECE_2023,Linear Algebra,LECTURE,Dr. Lakshman
Thursday,10:45-12:15,104,ECE_2023,Microprocessors and Micro-controllers,LECTURE,Dr. Nataraj
Thursday,11:15-13:15,104,ECE_2023,Linear Integrated Circuits,LECTURE,Dr. Prakash Pawar
Thursday,12:15-13:15,104,ECE_2023,Electromagnetic Theory,LECTURE,Dr. Somen Bhattacharjee
Thursday,11:15-13:15,H109,ECE_2024,Digital Design,LAB,Dr. Jagadeesha R Bhat
Thursday,12:15-13:15,104,ECE_2024,Programming and Data Structures,LECTURE,Dr. Suvadip Hazra
Thursday,15:00-16:30,104,ECE_2024,Calculus,LECTURE,Dr. Anand P B
Thursday,16:30-17:30,104,ECE_2024,Basic Circuit Theory,LECTURE,Dr. Somen Bhattacharjee
Friday,09:00-10:30,101,CSE_A_2021,Deep Computer Vision,LECTURE,Dr. Dibyajyoti Guha
Friday,09:00-11:00,101,CSE_A_2021,Computer Graphics,LECTURE,Dr. Vivekraj
Friday,10:45-12:15,101,CSE_A_2021,Bioinformatics,LECTURE,Dr. Sunil Kumar P V
Friday,15:00-16:30,101,CSE_A_2021,Information Retrieval,LECTURE,Dr. Krishendu Ghosh
Friday,16:30-18:00,101,CSE_A_2021,AI for Cybersecurity,LECTURE,Dr. Abdul Wahid
Friday,09:00-11:00,L106,CSE_A_2022,Computer Networks,LAB,Dr. C B Akki
Friday,09:00-10:30,101,CSE_A_2022,Internet of Things,LECTURE,Dr. Prakash Pawar
Friday,11:45-12:45,101,CSE_A_2022,Statistics for Computer Science,LECTURE,Dr. Ramesh Athe
Friday,16:30-18:00,101,CSE_A_2022,Artificial Intelligence,LECTURE,Dr. Krishendu Ghosh
Friday,10:45-12:15,101,CSE_A_2023,Design & Analysis of Algorithms,LECTURE,Dr. Vivekraj
Friday,11:15-13:15,101,CSE_A_2023,Probability,LECTURE,Dr. Anand P B
Friday,11:45-12:45,101,CSE_A_2023,Discrete Mathematics,LECTURE,Dr. Animesh Roy
Friday,12:15-13:15,101,CSE_A_2023,Object Oriented Programming,LECTURE,Dr. Pramod
Friday,09:00-10:30,101,CSE_A_2024,Problem Solving through Programming,LECTURE,Dr. Sunil Kumar P V
Friday,11:15-13:15,101,CSE_A_2024,Digital Design,LECTURE,Dr. Jagadeesha R Bhat
Friday,15:00-16:30,101,CSE_A_2024,Introduction to Design,LECTURE,Dr. Sandesh
Friday,11:15-13:15,102,CSE_B_2021,Bioinformatics,LECTURE,Dr. Sunil Kumar P V
Friday,11:45-12:45,102,CSE_B_2021,Deep Computer Vision,LECTURE,Dr. Dibyajyoti Guha
Friday,13:30-15:00,102,CSE_B_2021,Computer Graphics,LECTURE,Dr. Vivekraj
Friday,14:30-16:00,102,CSE_B_2021,AI for Cybersecurity,LECTURE,Dr. Abdul Wahid
Friday,15:00-16:30,102,CSE_B_2021,Virtualization and Cloud Computing,LECTURE,Dr. Malay
Friday,09:00-10:30,102,CSE_B_2022,Advanced Algorithm Design,LECTURE,Dr. Suvadip Hazra
Friday,10:45-12:15,102,CSE_B_2022,Computer Networks,LECTURE,Dr. Sadhvi
Friday,11:45-12:45,102,CSE_B_2022,Parallel Computing,LECTURE,Dr. Pramod
Friday,13:30-15:00,102,CSE_B_2022,Artificial Intelligence,LECTURE,Dr. Girish GN
Friday,14:30-16:30,102,CSE_B_2022,Statistics for Computer Science,LECTURE,Dr. Sunil C K
Friday,09:00-11:00,102,CSE_B_2023,Discrete Mathematics,LECTURE,Dr. Sadhvi
Friday,09:00-10:30,102,CSE_B_2023,Computer Architecture,LECTURE,Dr. Prabhu Prasad B M
Friday,10:45-12:15,102,CSE_B_2023,Industrial Social Psychology,LECTURE,Dr. Navyashree
Friday,11:15-13:15,L107,CSE_B_2023,Design & Analysis of Algorithms,LAB,Dr. Dibyajyoti Guha
Friday,14:30-16:30,L107,CSE_B_2023,Object Oriented Programming,LAB,Dr. Vivekraj
Friday,09:00-10:30,102,CSE_B_2024,Probability,LECTURE,Dr. Lakshman
Friday,10:45-12:15,102,CSE_B_2024,Introduction to Design,LECTURE,Dr. Sandesh
Friday,11:15-13:15,L107,CSE_B_2024,Problem Solving through Programming,LAB,Dr. Sunil C K
Friday,11:45-12:45,102,CSE_B_2024,Digital Design,LECTURE,Dr. Jagadeesha R Bhat
Friday,12:15-13:15,102,CSE_B_2024,English Language and Communication,LECTURE,Dr. Rajesh
Friday,09:00-10:30,103,DSAI_2021,Healthcare Data Analytics,LECTURE,Dr. Girish GN
Friday,10:45-12:15,103,DSAI_2021,Advanced Optimization Technique,LECTURE,Dr. Utkarsh Khaire
Friday,11:15-13:15,103,DSAI_2021,Introduction to Cybersecurity,LECTURE,Dr. Rajendra Hegadi
Friday,11:45-12:45,103,DSAI_2021,DevOps,LECTURE,Dr. Shirshendu Layek
Friday,15:00-16:30,103,DSAI_2021,Human-Computer Interaction,LECTURE,Dr. Bharatesh Chakravarthi
Friday,09:00-11:00,L108,DSAI_2022,Machine Learning,LAB,Dr. Sunil Kumar P V
Friday,11:45-12:45,103,DSAI_2022,Algorithms and Artificial Intelligence,LECTURE,Dr. Krishendu Ghosh
Friday,13:30-15:00,103,DSAI_2022,Visualization and App Development,LECTURE,Dr. Siddharth R
Friday,16:00-17:30,103,DSAI_2022,Computer Communication Networks,LECTURE,Dr. C B Akki
Friday,16:30-18:00,103,DSAI_2022,Graphs and Social Networks,LECTURE,Dr. Utkarsh Khaire
Friday,09:00-11:00,103,DSAI_2023,Design & Analysis of Algorithms,LECTURE,Dr. Dibyajyoti Guha
Friday,09:00-10:30,103,DSAI_2023,Introduction to Systems Thinking,LECTURE,Dr. Jagadeesha R Bhat
Friday,11:15-13:15,103,DSAI_2023,Data and Business Analytics,LECTURE,Dr. Abdul Wahid
Friday,12:15-13:15,103,DSAI_2023,Ethics,LECTURE,Guest Faculty
Friday,16:30-17:30,103,DSAI_2023,Discrete Mathematics,LECTURE,Dr. Animesh Roy
Friday,09:00-11:00,103,DSAI_2024,Problem Solving through Programming,LECTURE,Dr. Manjunath KV
Friday,10:45-12:15,103,DSAI_2024,Data Science and AI Applications,LECTURE,Dr. Abdul Wahid
Friday,10:45-12:15,104,ECE_2021,Generative AI,LECTURE,Dr. Nataraj
Friday,13:30-15:00,104,ECE_2021,Energy Efficient Neural Networks,LECTURE,Dr. Jagadish D N
Friday,14:30-16:30,104,ECE_2021,Image Processing and Computer Vision,LECTURE,Dr. Sibasankar Padhy
Friday,15:00-16:30,104,ECE_2021,Antennas & Radar Systems,LECTURE,Dr. Somen Bhattacharjee
Friday,09:00-11:00,104,ECE_2022,Digital Signal Processing,LECTURE,Dr. Somen Bhattacharjee
Friday,15:00-16:30,104,ECE_2022,Introduction to Algorithms,LECTURE,Dr. Deepak
Friday,16:00-17:30,104,ECE_2022,Introduction to VLSI Design,LECTURE,Dr. Jagadish D N
Friday,09:00-11:00,104,ECE_2023,Microprocessors and Micro-controllers,LECTURE,Dr. Nataraj
Friday,09:00-10:30,104,ECE_2023,Professional Communication,LECTURE,Dr. Chandrika Kamath
Friday,10:45-12:15,104,ECE_2023,Linear Integrated Circuits,LECTURE,Dr. Prakash Pawar
Friday,11:15-13:15,104,ECE_2023,Electromagnetic Theory,LECTURE,Dr. Somen Bhattacharjee
Friday,11:45-12:45,104,ECE_2023,Signals and Systems,LECTURE,Dr. Sibasankar Padhy
Friday,12:15-13:15,104,ECE_2023,Linear Algebra,LECTURE,Dr. Lakshman
Friday,09:00-11:00,104,ECE_2024,Digital Design,LECTURE,Dr. Jagadeesha R Bhat
Friday,11:45-12:45,104,ECE_2024,Programming and Data Structures,LECTURE,Dr. Suvadip Hazra
Friday,12:15-13:15,104,ECE_2024,Physics for ECE,LECTURE,Dr. Aswath
Friday,16:00-17:30,104,ECE_2024,Calculus,LECTURE,Dr. Anand P B
